,Unnamed: 0,Ticker,open,high,low,close,volume,Date
2959717,386,MMM,149.91,152.0,149.0,150.67,3182232,20160211
2960353,381,MMM,104.97,105.18,103.46,103.79,3359384,20130426
2960974,365,MMM,176.84,177.34,175.45,177.12,2052393,20201125
2961551,338,MMM,62.85,63.5,61.75,62.0,5587400,20020621
2962163,386,MMM,153.2,153.88,151.82,153.47,3368495,20160205
2962798,380,MMM,88.04,88.38,86.62,86.73,3722791,20120621
2963426,375,MMM,248.13,249.0,244.92,245.91,2233505,20180118
2964041,369,MMM,199.61,203.08,198.19,202.68,2991766,20181206
2964651,369,MMM,159.35,164.02,159.35,162.98,3103740,20191015
2965267,377,MMM,73.56,73.87,72.4,72.55,4362691,20091001
2965905,390,MMM,140.9,141.09,138.7,138.95,4294426,20141022
2966550,387,MMM,151.73,152.12,150.63,150.64,1607102,20151231
2967181,375,MMM,54.27,56.57,53.59,56.04,4723349,20081212
2967804,374,MMM,75.47,76.44,74.06,74.91,7053128,20080118
2968434,387,MMM,133.58,134.97,133.18,134.2,1906496,20140328
2969065,377,MMM,76.2,77.23,76.2,76.77,3693608,20091015
2969615,301,MMM,36.25,37.28125,35.9375,36.96875,2558800,19980908
2970192,369,MMM,200.6,202.62,199.7,199.81,1918966,20181212
2970752,318,MMM,43.5625,44.28125,43.53125,44.0,1502000,20000718
2971338,368,MMM,165.0,165.21,158.17,158.38,3283467,20191001
2971928,351,MMM,77.85,78.0,75.6,75.88,4004600,20041022
2972515,354,MMM,81.5,82.8,81.25,82.3,3293000,20050107
2973125,376,MMM,247.99,248.54,246.25,247.69,3471044,20180124
2973733,362,MMM,76.9,77.75,76.85,77.57,2731100,20051219
2974294,326,MMM,60.3,60.545,60.055,60.32,2805600,20010523
2974883,369,MMM,168.03,169.95,167.51,168.81,2669380,20191029
2975495,374,MMM,77.82,79.49,77.49,78.2,4583911,20080130
2976128,390,MMM,162.23,164.38400000000001,159.45,160.62,2706698,20150113
2976764,377,MMM,46.8,49.41,46.57,49.32,7438611,20090323
2977403,390,MMM,159.9,160.28,158.94,159.8,3081291,20150107
2978036,374,MMM,76.4,76.83,75.0,75.73,4805803,20080124
2978666,387,MMM,130.08,131.11,129.7,129.83,2975110,20140314
2979302,382,MMM,92.29,92.88,91.76,92.49,2990188,20110523
2979926,377,MMM,74.68,75.97,74.64,75.48,4203066,20091029
2980558,382,MMM,85.5,86.35,84.86,85.54,4748387,20100730
2981182,376,MMM,255.6,255.69,251.41,251.54,2412632,20180130
2981782,354,MMM,84.66,85.5,83.51,83.79,4172400,20050113
2982334,318,MMM,43.0,45.1875,43.0,44.53125,2589800,20000724
2982922,370,MMM,74.25,75.0,73.53,74.08,5290200,20070228
2983543,381,MMM,112.07,113.23,111.9,112.97,1695374,20130618
2984172,375,MMM,233.06,233.86,231.4,231.58,1371820,20171122
2984800,382,MMM,82.58,83.71,82.56,83.48,2939611,20100903
2985355,306,MMM,45.3125,45.75,44.65625,45.15625,2142400,19990514
2985930,365,MMM,179.0,179.69,176.3242,176.63,1834033,20210216
2986466,299,MMM,41.3125,41.375,40.75,41.0625,1704000,19980707
2987039,364,MMM,176.25,177.53,174.85,175.02,2844438,20210202
2987574,299,MMM,40.125,40.28125,39.75,40.125,2446600,19980713
2988159,376,MMM,186.73,187.5,186.31,186.35,1932120,20170228
2988789,382,MMM,85.3434,86.17,85.09,86.07,5972925,20100917
2989376,338,MMM,65.24,65.975,64.765,65.87,6107400,20030618
2989943,337,MMM,62.38,62.75,61.79,62.14,3782200,20020423
2990506,339,MMM,64.375,64.75,63.9,64.49,3609600,20030630
2991106,370,MMM,76.43,76.92,76.28,76.84,3888558,20070214
2991650,305,MMM,42.625,43.59375,42.53125,42.875,1602600,19990528
2992240,381,MMM,108.78399999999999,108.78399999999999,107.15,107.5,3602590,20130624
2992877,380,MMM,86.52,87.24,86.02,87.13,2770292,20120423
2993505,376,MMM,180.86,182.0,180.65,181.6,2036188,20170214
2994091,338,MMM,64.785,65.275,64.75,64.96,3020200,20030624
2994697,376,MMM,180.3,181.833,180.1509,181.7,1762914,20170215
2995315,370,MMM,74.75,74.83,73.71,73.99,6503300,20070201
2995892,339,MMM,64.965,65.62,64.505,64.65,3813000,20030625
2996492,370,MMM,76.9,77.38,76.6,76.91,3627500,20070215
2997069,338,MMM,62.61,64.05,61.7,62.505,7387800,20020422
2997671,377,MMM,175.17,175.8,174.3,175.17,2272854,20170201
2998300,381,MMM,108.2,108.75,107.54,108.24,2677161,20130625
2998939,382,MMM,84.02,85.0,83.94,84.95,2436434,20100916
2999552,364,MMM,175.38,177.44299999999996,173.55,175.48,2874467,20210203
3000126,338,MMM,65.875,66.95,65.42,65.705,6436600,20030619
3000731,375,MMM,81.83,82.75,81.06,82.75,1726009,20071123
3001274,299,MMM,41.0625,41.3125,40.84375,41.21875,1587400,19980706
3001848,365,MMM,176.05,177.3,175.14,176.65,1578242,20210217
3002467,382,MMM,81.44,81.89,80.83,81.87,2484374,20100902
3003097,381,MMM,112.96,113.25,111.53,111.57,1972177,20130619
3003740,387,MMM,148.21,148.6,146.76,146.92,5736432,20151218
3004373,377,MMM,76.05,76.3,74.28,74.46,4401504,20091028
3005012,390,MMM,160.82,161.3699,157.744,158.65,3537144,20150106
3005645,374,MMM,76.82,76.82,75.07,75.51,3910132,20080125
3006207,319,MMM,44.25,44.84375,44.09375,44.15625,2013800,20000725
3006801,376,MMM,251.49,253.13,249.6,250.5,3136406,20180131
3007401,354,MMM,84.58,85.0,84.0,84.96,4183500,20050112
3007978,343,MMM,78.47,79.1,78.09,78.78,2364800,20040301
3008579,370,MMM,208.29,208.49,204.4704,204.66,2716057,20190322
3009188,368,MMM,166.48,169.71,166.2,169.06,3138032,20191028
3009752,326,MMM,61.65,61.705,60.26,60.5,4311600,20010522
3010291,319,MMM,45.46875,45.65625,45.03125,45.03125,2240400,20000731
3010862,354,MMM,80.88,82.4,80.82,81.46,3014500,20050106
3011471,375,MMM,250.0,254.8,247.1,252.36,3507873,20180125
3012060,343,MMM,76.1,76.1,74.35,74.87,3473600,20040315
3012592,301,MMM,35.28125,36.03125,34.875,35.71875,1947600,19980921
3013175,374,MMM,77.33,80.0,77.04,79.65,5432882,20080131
3013808,390,MMM,162.39,162.39,160.02,160.74,2149230,20150112
3014368,301,MMM,37.125,37.1875,36.1875,36.8125,2514600,19980909
3014963,387,MMM,150.82,151.8,150.58,151.19,848403,20151224
3015596,377,MMM,75.35,76.93,75.07,76.57,4121804,20091014
3016228,383,MMM,115.68,116.21,115.64,115.9,2332915,20130816
3016803,318,MMM,44.5,44.53125,43.125,43.25,3098800,20000719
3017383,362,MMM,78.11,78.3,77.45,77.5,1728600,20051230
3017986,369,MMM,201.43,202.4,199.5208,202.13,1831731,20181213
3018597,368,MMM,158.04,162.39,157.34,160.51,3283072,20191014
3019204,369,MMM,202.62,204.37,197.01,198.24,2254486,20181207
3019822,376,MMM,246.63,248.5,245.6,248.18,2013467,20180119
3020411,343,MMM,80.0,80.89,79.99,80.8,2651500,20040329
3021023,382,MMM,81.48,81.55,80.081,81.22,3054127,20100719
3021658,387,MMM,152.79,153.7,151.7311,151.91,1553075,20151230
3022304,390,MMM,141.92,147.92,141.92,145.05,7428392,20141023
3022944,382,MMM,117.98,118.35,117.47,118.26,1902568,20130802
3023565,364,MMM,72.29,72.99,71.5,72.61,2931700,20060210
3024181,380,MMM,87.93,88.28,87.35,87.54,3446898,20120620
3024821,386,MMM,152.42,154.38,151.778,153.44,3458366,20160204
3025441,365,MMM,175.77,176.0,172.7,172.73,6141333,20201130
3026045,365,MMM,175.0,177.22,174.9,177.08,3086052,20201124
3026670,386,MMM,154.43,155.49,152.12,152.45,2911985,20160210
3027263,338,MMM,63.675,64.45,63.175,63.405,3165800,20020620
3027856,367,MMM,164.39,165.04,163.5651,163.8,2736382,20200212
3028473,380,MMM,79.36,80.64,78.66,80.57,5216110,20110907
3029102,380,MMM,85.18,86.09,84.99,86.0,2146138,20120608
3029735,380,MMM,78.28,78.79,77.19,77.81,6469078,20110913
3030352,368,MMM,164.49,165.0,162.47,162.89,3413761,20200206
3030882,293,MMM,47.4375,48.40625,47.4375,48.34375,1417600,19980504
3031452,365,MMM,174.5,174.7,171.33,171.4,2615812,20201118
3032023,332,MMM,51.405,51.65,50.385,50.39,4707600,20010907
3032601,356,MMM,86.1,86.78,85.24,86.65,2523500,20050310
3033143,308,MMM,47.0,47.03125,45.5625,45.90625,2582000,19990924
3033728,373,MMM,78.8,79.11,77.86,77.86,3600184,20080327
3034361,389,MMM,168.26,168.26,166.46,167.16,1575686,20150304
3035005,387,MMM,137.98,138.75,136.98,137.31,2335555,20140117
3035639,380,MMM,94.83,94.92,94.15,94.25,2807906,20110720
3036278,391,MMM,159.89,161.1,159.11,160.83,2051810,20141209
3036925,389,MMM,164.81,164.86,162.25,162.26,2564593,20150310
3037557,375,MMM,56.42,56.6,53.85,53.92,5684092,20090120
3038193,387,MMM,138.37,138.8799,138.03,138.45,2133336,20140103
3038829,383,MMM,80.41,81.53,80.04,81.43,4554877,20100527
3039385,309,MMM,47.1875,49.03125,47.1875,48.03125,2767400,19990930
3039973,376,MMM,221.02,221.86,214.73,215.87,2696665,20180327
3040574,356,MMM,85.21,86.68,85.11,86.46,2906800,20050304
3041140,332,MMM,57.325,57.325,56.105,56.5,3592600,20010720
3041714,353,MMM,79.06,79.29,78.53,78.97,3855500,20041209
3042286,338,MMM,62.5,63.435,61.775,62.0,6027600,20020813
3042885,372,MMM,201.15,202.91,196.5,196.73,3497220,20181011
3043481,354,MMM,80.77,81.18,80.6,81.1,2810700,20041221
3044081,366,MMM,170.16,171.7,168.24,168.27,2342652,20191202
3044699,379,MMM,91.7,92.31,91.62,91.7,1764759,20120807
3045327,375,MMM,57.68,58.71,57.45,58.58,3944824,20090108
3045956,380,MMM,82.52,83.02,81.52,81.72,3979191,20091216
3046592,388,MMM,156.06,156.76,155.64,156.54,2136125,20151026
3047228,379,MMM,92.29,92.59,91.74,92.4,2075391,20120813
3047861,380,MMM,78.42,79.14,77.91,78.41,2977229,20091202
3048489,380,MMM,97.12,97.67,96.99,97.62,3014844,20110708
3049075,338,MMM,61.495,62.125,59.955,61.9,6282800,20020807
3049672,370,MMM,193.0,194.11,189.58,191.68,2479787,20190108
3050275,361,MMM,75.58,76.18,75.17,75.17,2012200,20051026
3050882,373,MMM,214.35,215.03,211.06,213.19,2140502,20181005
3051491,367,MMM,168.94,170.83,168.19,170.75,2917226,20191216
3052029,301,MMM,42.875,43.75,42.84375,43.25,2604400,19981020
3052619,381,MMM,102.88,103.14,102.39,102.72,2758728,20130221
3053249,374,MMM,206.77,207.33,206.22,206.22,1253148,20170605
3053871,374,MMM,85.94,85.98,85.17,85.3,2923700,20070611
3054451,339,MMM,62.75,63.425,62.325,63.425,5295200,20030221
3055057,374,MMM,88.07,88.35,87.23,87.46,2529262,20070605
3055675,377,MMM,74.78,75.25,73.86,73.94,3200445,20090929
3056289,365,MMM,160.03,163.08,155.2,157.61,8294104,20200428
3056840,313,MMM,46.03125,47.5,46.03125,46.875,1861000,19991227
3057446,389,MMM,146.92,147.0,145.5,145.71,2231009,20140922
3058081,377,MMM,71.81,72.79,69.93,70.12,5864000,20090901
3058633,303,MMM,38.8125,39.53125,38.0625,39.28125,2351600,19990111
3059132,290,MMM,42.65625,44.75,42.65625,44.5,3509400,19980302
3059678,341,MMM,78.53,78.53,77.35,78.19,2495500,20031117
3060259,351,MMM,81.2,81.2,80.03,80.23,2955500,20040922
3060833,341,MMM,78.96,79.33,78.47,78.79,2807900,20031103
3061431,368,MMM,149.62,150.98,148.05,150.14,3318390,20200414
3061972,303,MMM,37.375,38.375,37.25,37.53125,2468600,19990105
3062546,365,MMM,206.35,206.8063,203.31,203.73,1531166,20210607
3063072,290,MMM,45.25,46.125,45.15625,45.75,3889400,19980316
3063579,302,MMM,38.125,39.75,37.375,38.75,5761800,19981008
3064164,377,MMM,74.63,74.88,74.0,74.68,3566839,20090915
3064787,375,MMM,200.5,202.9273,200.0,201.76,2126485,20180521
3065389,357,MMM,76.47,77.14,76.25,76.88,2834500,20050502
3065948,325,MMM,54.78125,55.28125,53.4375,53.65625,2956000,20010126
3066540,372,MMM,177.63,178.3898,170.57,173.98,4016128,20190726
3067136,357,MMM,75.97,76.65,75.67,76.42,1931800,20050516
3067683,313,MMM,43.40625,45.75,43.28125,45.21875,3827600,20000321
3068265,364,MMM,194.34,195.13,193.365,194.16,2397425,20210820
3068877,374,MMM,77.51,77.53,75.833,76.12,4429747,20080521
3069510,387,MMM,144.14,144.49,143.54,144.31,1907924,20140711
3070151,384,MMM,88.58,89.72,88.43,89.57,4097853,20110126
3070775,374,MMM,75.99,76.67,75.82,76.32,3871552,20080509
3071395,374,MMM,205.2,205.86,204.63,205.46,2091246,20170822
3071976,334,MMM,57.25,58.295,57.02,58.215,2541200,20011204
3072521,322,MMM,46.25,46.6875,45.46875,45.5625,4001600,20001017
3073054,313,MMM,40.40625,40.96875,40.25,40.46875,3258200,20000309
3073607,335,MMM,58.88,58.995,57.55,57.795,3076000,20011210
3074205,375,MMM,202.03,204.73,201.37,203.42,3361255,20180509
3074772,322,MMM,45.75,47.46875,45.75,47.0,2911600,20001003
3075368,377,MMM,88.52,89.58,88.05,89.07,3059800,20070822
3075993,383,MMM,81.15,82.13,80.74,81.99,4249733,20100309
3076611,371,MMM,77.25,77.25,75.91,76.72,2453645,20070413
3077232,381,MMM,167.29,167.81,166.6,167.61,2021662,20160614
3077858,374,MMM,190.03,190.56,189.52,189.99,1025166,20170407
3078409,303,MMM,35.8125,35.875,34.90625,35.375,2222600,19981222
3078927,310,MMM,47.0,47.375,45.71875,46.40625,2877400,19991025
3079431,290,MMM,40.375,42.25,40.375,42.25,3438600,19980128
3080008,374,MMM,189.25,189.86,188.62,188.65,1274376,20170413
3080637,381,MMM,88.04,88.46,87.88,88.2,2524734,20120224
3081253,365,MMM,79.8,80.47,79.28,79.9,2488900,20060614
3081828,338,MMM,64.49,65.4,63.8,65.245,4764800,20021106
3082432,375,MMM,210.55,210.75,207.545,208.6,2108469,20180904
3083034,360,MMM,73.0,73.39,72.8,73.18,1991400,20050927
3083633,365,MMM,156.75,158.6,156.63,157.64,2333820,20200602
3084250,380,MMM,168.14,169.67,167.96,169.59,2237274,20160628
3084883,381,MMM,88.96,89.67,88.5,89.18,2220003,20121112
3085512,375,MMM,69.97,70.12,68.49,68.68,5741351,20080910
3086141,381,MMM,89.95,91.23,89.87,90.86,2806033,20121106
3086770,375,MMM,70.23,70.44,69.45,69.74,6032159,20080904
3087326,309,MMM,44.75,45.875,44.5625,44.9375,2033000,19991019
3087828,290,MMM,41.875,42.125,41.46875,42.03125,1814800,19980114
3088396,365,MMM,193.89,195.95,193.71,194.97,1963131,20210405
3088998,365,MMM,162.85,163.38,156.89,159.67,3388296,20200616
3089573,338,MMM,63.28,64.695,63.28,63.905,5242800,20021112
3090165,363,MMM,78.71,79.36,78.61,79.28,1787900,20060628
3090777,375,MMM,213.68,216.37,212.86,212.93,2399745,20180910
3091395,376,MMM,201.54,201.54,197.68,198.84,3269127,20180723
3091962,324,MMM,60.96875,61.46875,59.8125,60.25,2754200,20001229
3092552,370,MMM,161.4,162.27,160.0,160.58,2478748,20190530
3093136,344,MMM,85.0,85.5,84.24,84.51,2509700,20040513
3093730,365,MMM,164.86,165.25,162.42,163.1,1938629,20200825
3094350,382,MMM,92.84,93.16,92.33,92.47,3567170,20110330
3094984,385,MMM,139.98,141.25,139.175,141.14,2238499,20140507
3095631,390,MMM,156.49,157.08,156.28,156.78,1812274,20150714
3096271,382,MMM,92.61,92.98,91.89,92.58,2596984,20110324
3096906,385,MMM,143.0,143.37,142.32,142.43,1695439,20140513
3097537,374,MMM,70.47,71.06,70.06,70.8,4189664,20080723
3098168,384,MMM,86.84,87.2,86.55,86.76,1666804,20101229
3098781,365,MMM,165.16,165.75,162.09,163.02,2881511,20200831
3099345,326,MMM,51.525,52.625,51.025,51.95,3696200,20010330
3099923,358,MMM,75.12,75.97,75.07,75.43,2791600,20050714
3100501,344,MMM,84.45,85.67,84.11,84.43,2243300,20040507
3101102,371,MMM,166.34,167.42,165.32,166.09,2366928,20190524
3101664,322,MMM,56.625,56.875,55.625,56.09375,5946400,20001215
3102265,382,MMM,76.73,79.34,76.73,78.36,5663238,20111012
3102889,376,MMM,58.3,59.32,58.1,59.23,4226209,20090518
3103520,382,MMM,85.42,86.73,85.4,86.05,5153681,20101201
3104156,388,MMM,148.85,151.72,148.325,151.11,3277739,20150728
3104779,365,MMM,164.94,165.6898,163.78,163.97,2012818,20200819
3105399,382,MMM,89.72,90.1,88.53,88.98,4828820,20110318
3106030,382,MMM,72.72,74.69,72.005,74.65,4835766,20111006
3106662,384,MMM,85.84,87.0,85.45,85.81,4760391,20101215
3107232,322,MMM,49.625,50.15625,49.625,49.8125,2528600,20001201
3107811,359,MMM,73.69,74.79,73.64,74.7,3188600,20050728
3108377,332,MMM,52.725,53.25,51.92,52.245,4195200,20011012
3108969,370,MMM,167.96,167.96,165.61,166.25,4374976,20190520
3109553,344,MMM,86.5,87.65,86.27,87.03,2296300,20040503
3110097,313,MMM,48.59375,49.15625,48.03125,48.125,2914800,20000127
3110690,376,MMM,59.1,59.68,58.13,58.2,3736805,20090520
3111329,390,MMM,154.74,155.8598,154.5001,154.95,2061321,20150710
3111968,381,MMM,81.33,82.84,81.01,82.3,5066850,20100127
3112580,364,MMM,160.93,162.69,160.74,161.71,2005583,20200821
3113194,376,MMM,208.68,210.6,206.85,207.42,2247991,20180727
3113781,344,MMM,82.76,83.89,82.75,83.22,2774500,20040517
3114338,326,MMM,53.99,54.75,52.615,52.62,5505000,20010320
3114880,322,MMM,53.625,59.5,53.625,58.3125,29116000,20001205
3115429,331,MMM,52.905,53.385,52.45,53.1,3437600,20011016
3115977,326,MMM,56.95,58.75,56.63,58.595,4856800,20010308
3116572,376,MMM,59.21,60.23,59.2,60.09,5408127,20090508
3117200,379,MMM,179.61,180.54,179.28,179.77,1195825,20160823
3117832,381,MMM,92.37,94.16,92.3,93.75,3624359,20110308
3118404,323,MMM,57.90625,58.15625,57.25,57.625,3296600,20001211
3118994,371,MMM,179.51,180.525,178.5,178.59,2990518,20190508
3119565,331,MMM,48.43,48.85,48.15,48.605,4148000,20011002
3120151,364,MMM,71.05,71.43,70.04,70.34,2783100,20060823
3120763,375,MMM,209.53,211.275,208.87,210.71,2500188,20180928
3121376,371,MMM,76.53,77.61,76.47,77.46,3094800,20070403
3121990,374,MMM,189.31,190.36,189.29,190.36,1543558,20170417
3122548,309,MMM,45.1875,46.40625,44.96875,45.5,1715200,19991021
3123127,366,MMM,196.81,199.41,196.27,199.05,1887105,20210429
3123743,381,MMM,169.27,169.3,167.88,168.56,2123352,20160610
3124369,374,MMM,191.87,192.17,189.95,190.72,1546695,20170403
3124955,338,MMM,57.05,58.85,56.775,58.55,3624000,20020220
3125550,371,MMM,77.0,77.47,76.48,77.28,2381300,20070417
3126167,375,MMM,208.84,210.295,207.15,207.88,1721586,20180914
3126746,337,MMM,54.55,55.75,54.0,55.605,7498400,20020208
3127333,365,MMM,193.25,193.92,190.84,192.7,1902344,20210401
3127935,365,MMM,156.28,157.415,151.73,154.87,2998771,20200612
3128475,303,MMM,37.375,37.5,36.75,37.40625,2417600,19990303
3129069,386,MMM,138.53,138.9,136.86,137.66,2684501,20150923
3129707,381,MMM,89.61,89.97,88.78,88.97,3053147,20121102
3130342,381,MMM,88.12,88.29,87.68,87.97,2522788,20120208
3130974,381,MMM,88.12,89.38,87.75,88.5,5237021,20121116
3131593,365,MMM,197.28,197.81,195.9101,197.48,1461700,20210415
3132132,303,MMM,39.28125,39.34375,37.78125,38.1875,5568000,19990317
3132702,360,MMM,72.8,72.96,72.24,72.55,2181800,20050923
3133319,383,MMM,84.05,84.46,83.35,83.57,4336635,20100331
3133955,389,MMM,157.92,159.08,156.55,157.64,2203122,20150506
3134598,387,MMM,145.0,145.48,144.36,145.06,1955732,20140715
3135202,347,MMM,90.0,90.11,87.79,88.17,2627200,20040701
3135805,371,MMM,172.81,175.21,172.13,174.64,2004610,20190722
3136380,336,MMM,60.0,60.08,59.65,59.96,2044200,20011228
3136979,375,MMM,198.11,198.45,196.26,197.23,5253129,20180531
3137581,357,MMM,77.24,77.25,75.66,75.78,2371700,20050512
3138129,314,MMM,45.1875,46.0,44.28125,44.28125,2459200,20000331
3138671,325,MMM,53.28125,54.5,52.71875,54.4375,4052400,20010122
3139239,348,MMM,88.19,89.19,88.18,88.62,2074100,20040715
3139828,357,MMM,77.58,78.24,77.17,77.33,2286200,20050506
3140437,375,MMM,198.33,199.41,197.93,199.03,1686498,20180525
3141065,383,MMM,82.01,82.25,80.84,80.93,4942499,20100325
3141702,390,MMM,158.71,160.4,158.01,160.07,1864809,20150512
3142344,387,MMM,143.41,144.82,143.38,144.56,1767594,20140701
3142974,374,MMM,64.26,64.8899,64.05,64.67,4162711,20090722
3143604,382,MMM,82.22,82.44,80.94,81.15,2613284,20111228
3144218,364,MMM,198.57,198.81,196.31,196.51,2116228,20210818
3144838,382,MMM,88.13,89.73,88.13,89.14,3183841,20101013
3145462,374,MMM,78.66,79.89,78.48,79.05,3141900,20080519
3146095,387,MMM,145.22,146.27,143.99,144.02,2288993,20140729
3146688,336,MMM,57.515,57.985,56.975,57.9,2744200,20011214
3147259,348,MMM,82.69,82.69,81.6,82.12,2822700,20040729
3147813,322,MMM,45.3125,45.65625,45.3125,45.5,6227800,20001013
3148416,383,MMM,83.8,84.0,81.51,81.96,6876132,20100319
3149045,382,MMM,89.86,89.92,88.44,88.9,3331607,20101007
3149675,381,MMM,79.18,79.45,78.26,78.51,4202932,20111214
3150226,302,MMM,38.9375,40.5,38.875,39.8125,1746200,19981030
3150747,312,MMM,46.5,46.78125,46.4375,46.53125,1703600,19991223
3151337,373,MMM,209.5,211.32,209.44,211.29,1594060,20170615
3151968,383,MMM,165.34,167.08,164.84,166.81,2092183,20160406
3152586,365,MMM,79.98,81.37,79.98,81.1,2456800,20060412
3153195,374,MMM,87.95,88.43,87.43,88.43,2852832,20070601
3153775,339,MMM,62.515,62.85,61.535,62.85,5993600,20030225
3154368,363,MMM,79.99,82.01,79.54,81.38,10471100,20060406
3154977,374,MMM,87.58,88.49,87.52,87.67,4520800,20070615
3155592,374,MMM,204.25,204.9,203.68,204.35,2352733,20170601
3156223,383,MMM,167.01,168.3954,166.93,168.03,1636492,20160412
3156858,381,MMM,103.91,104.04,101.75,101.75,3023532,20130225
3157417,303,MMM,38.0,38.9375,37.53125,38.8125,3128200,19990129
3158001,374,MMM,211.05,211.05,207.08,207.85,1809919,20170629
3158632,383,MMM,127.86,128.66,127.43,128.59,2426280,20131113
3159265,377,MMM,74.41,74.49,73.72,74.0,3331397,20090911
3159803,290,MMM,45.0,45.34375,45.0,45.09375,1895800,19980312
3160373,365,MMM,202.5,204.67,201.81,203.67,1902070,20210603
3160950,341,MMM,79.65,79.89,78.86,79.04,2107900,20031107
3161548,369,MMM,162.5,166.4148,162.39,164.23,2421764,20190905
3162127,339,MMM,63.31,63.37,62.405,62.935,3434400,20030219
3162697,341,MMM,78.78,79.74,78.39,79.65,1929300,20031113
3163301,374,MMM,87.1,87.86,86.22,86.79,3322050,20070629
3163912,370,MMM,169.86,169.89,165.37,168.08,3579099,20190911
3164455,303,MMM,36.34375,37.28125,36.21875,37.28125,2421200,19990115
3164953,290,MMM,44.75,44.8125,44.03125,44.78125,1690000,19980306
3165523,365,MMM,196.8,197.5,193.0,195.14,2584863,20210617
3166144,383,MMM,127.15,127.8799,126.23,126.41,3188896,20131107
3166781,381,MMM,103.42,104.3916,103.32,104.18,2988637,20130219
3167427,390,MMM,142.52,142.89,140.98,142.42,3557713,20140926
3168017,332,MMM,55.75,55.75,53.39,53.53,5238200,20010724
3168608,370,MMM,198.22,200.11,194.63,199.27,2168133,20190130
3169192,342,MMM,83.05,83.45,82.51,82.88,2159700,20040113
3169799,376,MMM,223.5,224.27,215.27,215.36,4221155,20180323
3170434,390,MMM,164.78,166.09,164.36,165.48,4891344,20141219
3171067,375,MMM,64.28,64.98,61.87,62.5,11277941,20081029
3171702,387,MMM,137.45,138.2,137.13,137.65,2525529,20140107
3172331,375,MMM,56.59,56.81,53.29,53.79,7620209,20090130
3172967,387,MMM,135.81,137.06,134.57,134.68,2633428,20140113
3173529,309,MMM,48.875,49.65625,48.875,49.09375,1258000,19990920
3174114,372,MMM,187.85,188.88,183.16,185.79,2867556,20181029
3174670,315,MMM,42.09375,42.34375,41.625,42.0625,1528400,20000523
3175220,332,MMM,55.745,56.0,54.5,54.625,2091400,20010730
3175783,342,MMM,84.12,84.25,82.7,83.24,4293600,20040107
3176384,370,MMM,192.26,193.165,191.51,192.52,1582949,20190124
3176982,356,MMM,85.75,86.5,85.26,85.9,2579700,20050314
3177590,374,MMM,212.4,213.4,211.31,212.19,1829020,20181001
3178162,330,MMM,56.43,56.875,56.0,56.875,3767200,20010718
3178737,354,MMM,82.73,82.77,82.07,82.07,1440800,20041231
3179337,366,MMM,166.73,170.85,166.325,168.56,2872506,20191212
3179949,374,MMM,58.05,59.38,54.62,54.68,9648739,20081015
3180576,379,MMM,93.93,94.3,93.59,94.24,3069513,20120817
3181138,309,MMM,49.25,49.9375,49.21875,49.75,1482200,19990908
3181730,380,MMM,95.1,95.12,93.71,94.6,2951703,20110718
3182368,390,MMM,166.0,167.17,164.2,164.32,1631764,20141231
3183000,374,MMM,67.67,68.31,66.86,67.39,4615730,20081001
3183636,388,MMM,151.34,157.04,150.65,156.0,5111866,20151022
3184272,379,MMM,91.03,91.79,91.01,91.7,2713432,20120803
3184897,372,MMM,197.82,200.7,197.4185,198.94,1812792,20181015
3185505,366,MMM,167.25,171.99,167.25,171.47,3880746,20191206
3186112,369,MMM,194.34,196.4,192.36,195.86,2746603,20190118
3186710,356,MMM,85.29,85.76,85.12,85.17,1561300,20050328
3187282,338,MMM,62.005,62.495,61.11,62.06,4076200,20020624
3187888,381,MMM,106.24,107.51,105.86,107.39,3209853,20130423
3188508,365,MMM,171.5,172.95,170.96,172.89,2657064,20201120
3189041,294,MMM,47.9375,47.9375,47.28125,47.5,1088600,19980528
3189610,364,MMM,73.5,74.12,73.41,73.7,3859400,20060214
3190184,339,MMM,64.8,64.835,63.76,63.9,5964400,20030423
3190751,337,MMM,63.685,64.25,63.28,64.25,2182600,20020618
3191344,368,MMM,81.6,81.77,80.86,81.47,1885100,20061122
3191892,309,MMM,43.9375,44.90625,43.8125,44.71875,1601400,19990713
3192483,379,MMM,171.67,172.08,171.28,171.91,1553303,20161122
3193112,380,MMM,87.07,87.61,86.67,87.31,2950508,20120618
3193673,308,MMM,45.1875,45.375,45.0,45.1875,985200,19990707
3194177,293,MMM,47.0625,47.84375,46.90625,47.84375,1494200,19980514
3194745,364,MMM,73.7,74.08,73.12,73.59,2695300,20060228
3195312,332,MMM,50.785,50.79,47.21,47.725,7105000,20010917
3195911,377,MMM,49.35,51.13,49.03,51.03,7299220,20090326
3196547,387,MMM,132.66,134.0346,132.19,133.85,3551443,20140305
3197191,390,MMM,159.86,162.18,159.09,162.0,2349676,20150116
3197832,382,MMM,82.64,83.11,81.3401,82.3,4992604,20100721
3198468,388,MMM,156.44,157.86,155.675,156.79,2350423,20151208
3199026,302,MMM,36.71875,37.6875,36.5,37.15625,2339800,19980925
3199577,343,MMM,75.27,76.9,75.13,75.35,4397500,20040311
3200177,369,MMM,205.0,207.64,204.77,207.24,1895577,20190326
3200761,343,MMM,78.8,79.5,78.4,78.66,2852900,20040305
3201310,318,MMM,43.15625,43.1875,42.65625,43.1875,1425800,20000721
